timestamp,ch_cane_feed_rate_tph,ch_trash_pct,ch_cane_pol_pct,ch_cane_brix_pct,ch_net_cane_tph,ch_fibre_tph,ch_sucrose_tph,ch_cane_purity_pct,mill_imbibition_water_pct,mill_mill_speed_rpm,mill_bagasse_moisture_pct,mill_juice_tph,mill_imbibition_tph,mill_mill_extraction_pct,mill_juice_brix_pct,mill_juice_pol_pct,mill_bagasse_wet_tph,mill_shift,mill_cane_source,clar_lime_dosage_kg_tc,clar_clarification_temp_c,clar_clarified_juice_tph,clar_mud_tph,clar_estimated_ph,clar_clarified_purity_pct,clar_turbidity_reduction_pct,evap_juice_brix_in_pct,evap_steam_flow_tph,evap_steam_economy,evap_syrup_out_tph,evap_water_evaporated_tph,evap_juice_brix_out_pct,evap_actual_steam_needed_tph,cryst_supersaturation_coeff,cryst_vacuum_pressure_mbar,cryst_massecuite_brix_pct,cryst_pan_temp_c,cryst_crystal_yield_pct,cryst_crystal_tph,cryst_molasses_tph,cryst_massecuite_tph,cent_centrifuge_speed_rpm,cent_wash_water_m3_hr,cent_sugar_tph,cent_molasses_tph_out,cent_g_factor,cent_separation_efficiency_pct,cent_final_sugar_purity_pct
24/03/2025 07:00 PM,136.979,8.459,14.719,17.749,125.392,15.674,18.456,82.926,28.95,5.792,53.004,156.84,36.301,96.13,15.247,13.417,33.351,morning,member,0.672,112.746,144.293,12.547,7.008,84.181,89.972,15.247,49.561,2.648,21.644,122.649,78.0,46.311,1.119,58.063,89.433,67.715,38.679,6.53,10.352,16.882,1154.809,1.602,7.346,9.536,335.422,87.031,99.681
24/03/2025 08:00 PM,161.147,3.491,14.176,17.436,155.522,19.44,22.047,81.302,35.579,6.561,53.256,204.763,55.333,96.082,14.319,12.601,41.589,night,member,0.666,99.572,188.382,16.381,7.0,82.885,93.225,14.319,53.718,2.874,34.023,154.358,78.0,53.718,1.121,42.438,89.449,64.176,38.725,10.277,16.261,26.538,850.195,1.958,11.279,15.259,181.806,85.0,99.787
24/03/2025 09:00 PM,254.792,4.077,17.269,20.428,244.404,30.551,42.207,84.538,28.774,6.276,57.285,305.199,70.324,96.101,15.272,13.439,71.522,morning,estate,0.905,86.722,280.783,24.416,7.358,85.632,88.469,15.272,45.807,3.999,97.577,183.206,45.0,45.807,1.198,99.9,90.371,73.843,30.0,13.173,30.737,43.91,1236.65,0.652,19.27,24.64,384.649,87.77,99.396
24/03/2025 10:00 PM,190.75,3.629,12.086,13.841,183.828,22.979,22.217,87.319,35.953,5.426,46.379,242.441,66.092,95.932,14.267,12.555,42.853,morning,member,0.943,111.665,223.046,19.395,7.414,88.604,90.206,14.267,59.62,3.675,33.457,189.589,78.0,51.583,0.932,84.363,87.186,71.934,32.125,8.384,17.713,26.096,1290.112,1.172,11.519,14.578,418.625,88.279,99.552
24/03/2025 11:00 PM,276.454,0.585,14.055,17.044,274.836,34.355,38.628,82.464,30.284,4.815,52.838,347.027,83.231,95.983,15.06,13.253,72.844,morning,estate,1.179,88.417,319.264,27.762,7.768,83.38,85.452,15.06,43.864,2.818,195.666,123.599,45.0,43.864,1.036,74.648,88.428,70.553,30.0,26.415,61.635,88.05,808.418,1.956,37.421,50.628,164.377,85.0,99.787
25/03/2025 12:00 AM,129.582,9.574,12.991,15.391,117.175,14.647,15.223,84.409,36.757,7.65,46.854,155.6,43.071,96.035,14.154,12.455,27.56,night,member,0.58,105.143,143.152,12.448,6.869,85.885,91.767,14.154,20.643,3.674,67.302,75.85,45.0,20.643,1.366,58.96,92.388,67.889,30.0,9.086,21.2,30.286,1109.926,1.997,13.121,17.165,309.855,86.648,99.799
25/03/2025 01:00 AM,201.669,1.82,12.901,15.069,197.998,24.75,25.544,85.615,38.26,3.091,58.101,265.764,75.755,95.965,13.944,12.27,59.07,morning,estate,0.813,93.496,244.503,21.261,7.219,87.063,92.429,13.944,26.261,3.593,150.139,94.364,45.0,26.261,0.918,69.918,87.022,69.814,30.0,20.269,47.294,67.562,1199.832,1.729,29.535,38.027,362.086,87.431,99.719
25/03/2025 02:00 AM,229.393,3.233,13.939,17.198,221.977,27.747,30.941,81.048,27.695,3.226,46.487,274.615,61.477,96.018,15.423,13.572,51.851,morning,outside,0.594,88.152,252.646,21.969,6.891,82.109,87.677,15.423,34.164,3.823,122.046,130.599,45.0,34.164,1.281,70.146,91.375,69.85,30.0,16.476,38.445,54.921,846.883,0.769,23.341,31.58,180.392,85.0,99.431
25/03/2025 03:00 AM,203.37,1.728,17.335,19.954,199.855,24.982,34.645,86.874,34.766,2.666,55.764,261.585,69.482,96.121,14.433,12.701,56.473,morning,estate,1.036,110.29,240.658,20.927,7.555,88.13,89.493,14.433,33.072,4.394,95.33,145.328,45.0,33.072,1.048,80.326,88.576,71.38,30.0,12.87,30.029,42.899,855.19,1.987,18.232,24.667,183.948,85.0,99.796
25/03/2025 04:00 AM,277.845,5.16,18.786,21.288,263.508,32.939,49.503,88.245,26.72,2.676,56.665,323.559,70.41,96.069,15.559,13.692,76.01,morning,estate,0.631,97.818,297.674,25.885,6.946,89.725,92.043,15.559,32.179,2.795,207.742,89.932,45.0,32.179,1.177,79.035,90.125,71.197,30.0,28.045,65.439,93.484,1271.01,1.809,41.177,52.307,406.32,88.095,99.743
25/03/2025 05:00 AM,297.913,9.356,15.602,18.672,270.041,33.755,42.133,83.562,32.63,7.241,47.188,347.54,88.114,96.069,14.732,12.964,63.916,night,estate,1.456,103.591,319.737,27.803,8.184,84.708,86.508,14.732,46.356,4.289,120.921,198.816,45.0,46.356,0.904,96.314,86.852,73.43,30.0,16.324,38.09,54.414,1243.193,1.932,23.896,30.518,388.73,87.831,99.78
25/03/2025 06:00 AM,123.167,1.457,14.373,16.979,121.373,15.172,17.445,84.648,15.938,5.639,44.251,136.08,19.344,96.18,17.069,15.02,27.214,night,member,0.468,106.171,125.193,10.886,6.701,85.982,89.844,17.069,31.392,3.046,29.57,95.624,64.354,31.392,1.023,82.496,88.272,71.681,30.0,5.709,13.321,19.029,1261.558,1.388,8.373,10.656,400.3,88.004,99.617
25/03/2025 07:00 AM,125.991,4.689,17.804,21.02,120.084,15.01,21.38,84.7,39.173,7.611,41.474,162.581,47.04,96.217,13.816,12.158,25.648,morning,outside,1.081,101.574,149.574,13.006,7.621,86.231,92.043,13.816,33.543,3.159,43.614,105.96,52.128,33.543,1.303,86.919,91.636,72.271,30.0,6.821,15.915,22.735,836.642,1.644,9.663,13.073,176.056,85.0,99.693
25/03/2025 08:00 AM,126.065,0.713,12.47,14.176,125.167,15.646,15.608,87.967,37.358,7.321,58.213,166.557,46.76,95.71,14.07,12.381,37.442,night,member,1.249,108.378,153.232,13.325,7.873,89.108,87.393,14.07,56.444,3.442,22.985,130.247,78.0,37.837,1.317,77.872,91.809,71.03,45.609,8.177,9.751,17.928,1211.552,0.821,7.847,10.081,369.194,87.538,99.446
25/03/2025 09:00 AM,236.235,7.824,12.652,15.704,217.753,27.219,27.551,80.564,37.332,3.803,53.08,289.481,81.292,95.608,14.073,12.385,58.011,morning,member,1.476,100.003,266.322,23.158,8.215,81.676,86.069,14.073,57.723,4.042,39.948,226.374,78.0,56.002,1.136,64.321,89.632,68.871,39.261,12.234,18.926,31.16,1041.46,1.949,13.413,17.747,272.807,86.092,99.785
25/03/2025 10:00 AM,174.535,6.592,14.418,16.245,163.03,20.379,23.505,88.75,22.031,5.848,56.397,192.635,35.918,96.128,16.216,14.27,46.737,morning,estate,0.695,97.479,177.224,15.411,7.042,90.274,92.774,16.216,20.107,3.923,98.343,78.881,45.0,20.107,1.352,92.056,92.22,72.92,30.0,13.276,30.978,44.254,938.243,0.702,18.879,25.375,221.412,85.321,99.411
25/03/2025 11:00 AM,246.663,7.147,15.139,17.089,229.034,28.629,34.673,88.587,22.079,4.277,52.368,270.726,50.569,96.125,16.209,14.264,60.106,morning,member,1.214,107.554,249.068,21.658,7.82,89.792,88.195,16.209,38.91,3.461,114.421,134.648,45.0,38.91,1.013,99.038,88.154,73.745,30.0,15.447,36.042,51.489,1036.621,0.593,22.154,29.335,270.278,86.054,99.378
25/03/2025 12:00 PM,181.094,4.987,17.585,19.444,172.063,21.508,30.257,90.44,25.065,7.257,43.193,208.637,43.128,96.191,15.791,13.896,37.861,night,estate,1.252,91.283,191.946,16.691,7.877,91.404,85.617,15.791,35.802,4.128,44.155,147.791,66.076,35.802,0.935,43.591,87.218,64.479,30.0,8.753,20.423,29.176,854.916,1.001,12.4,16.776,183.83,85.0,99.5
25/03/2025 01:00 PM,225.521,9.123,18.477,20.454,204.948,25.619,37.868,90.335,37.005,6.406,46.072,272.894,75.841,96.148,14.119,12.425,47.505,night,outside,1.09,113.266,251.063,21.832,7.635,91.423,87.575,14.119,39.661,3.727,103.24,147.823,45.0,39.661,1.376,91.211,92.507,72.815,30.0,13.937,32.521,46.458,873.622,1.874,19.745,26.713,191.963,85.0,99.762
25/03/2025 02:00 PM,253.972,4.391,15.719,18.683,242.82,30.353,38.169,84.137,36.466,2.741,46.75,321.855,88.547,96.083,14.195,12.491,57.0,night,member,1.421,93.993,296.107,25.748,8.132,85.057,84.408,14.195,58.332,4.381,44.416,251.691,78.0,57.45,1.19,94.19,90.283,73.178,41.158,14.259,20.386,34.645,1000.661,1.927,14.859,19.786,251.852,85.778,99.778
25/03/2025 03:00 PM,209.643,5.384,15.47,18.28,198.356,24.795,30.685,84.625,22.236,3.52,48.61,234.758,44.108,96.115,16.187,14.244,48.248,night,member,0.949,86.163,215.977,18.781,7.423,85.657,87.659,16.187,48.721,3.428,48.98,166.997,67.024,48.721,1.159,84.667,89.906,71.975,30.0,9.849,22.98,32.829,978.841,1.324,14.053,18.775,240.988,85.615,99.597
25/03/2025 04:00 PM,207.901,7.105,13.491,15.451,193.129,24.141,26.055,87.317,28.544,5.945,41.046,240.781,55.127,96.129,15.304,13.467,40.949,night,member,1.258,101.279,221.518,19.262,7.886,88.677,89.534,15.304,58.276,4.008,33.228,188.291,78.0,46.978,1.059,53.83,88.703,66.861,36.551,9.473,16.444,25.918,1133.385,0.993,11.254,14.663,323.092,86.846,99.498
25/03/2025 05:00 PM,117.647,5.445,15.158,17.199,111.241,13.905,16.862,88.137,26.879,3.477,53.402,136.801,29.901,96.098,15.537,13.672,29.841,night,estate,0.621,94.046,125.857,10.944,6.931,89.457,90.4,15.537,34.014,2.631,36.382,89.475,52.582,34.014,1.043,78.547,88.511,71.128,30.0,5.739,13.391,19.13,848.181,0.854,8.13,11.0,180.945,85.0,99.456
25/03/2025 06:00 PM,182.156,2.299,18.466,20.164,177.969,22.246,32.863,91.576,31.267,5.204,45.412,226.795,55.645,96.168,14.923,13.132,40.753,night,estate,1.564,89.754,208.651,18.144,8.346,92.199,80.789,14.923,26.004,3.143,126.929,81.722,45.0,26.004,0.971,79.751,87.656,71.299,30.0,17.135,39.983,57.118,1028.439,1.121,24.558,32.56,266.028,85.99,99.536
25/03/2025 07:00 PM,209.155,3.512,14.75,17.079,201.81,25.226,29.768,86.364,20.347,3.466,49.602,235.08,41.063,96.139,16.451,14.477,50.054,night,member,1.138,108.49,216.274,18.806,7.707,87.6,88.838,16.451,46.247,4.333,32.441,183.833,78.0,42.43,1.21,76.139,90.523,70.776,41.859,10.592,14.712,25.304,1324.69,0.926,11.212,14.092,441.366,88.62,99.478
25/03/2025 08:00 PM,192.396,1.377,13.475,15.732,189.747,23.718,25.568,85.652,17.126,6.095,41.193,214.87,32.497,96.114,16.902,14.874,40.333,night,member,1.282,102.708,197.68,17.19,7.923,86.99,89.213,16.902,42.485,3.533,47.569,150.111,63.166,42.485,0.923,61.453,87.079,68.356,30.0,9.014,21.033,30.047,1322.921,1.311,13.311,16.736,440.188,88.603,99.593
25/03/2025 09:00 PM,280.156,4.61,14.361,16.153,267.242,33.405,38.379,88.908,15.681,2.45,53.941,298.923,41.907,96.173,17.105,15.052,72.528,morning,outside,0.761,102.776,275.009,23.914,7.142,90.642,95.164,17.105,54.078,4.403,41.251,233.758,78.0,53.092,1.249,93.801,90.99,73.132,43.22,13.906,18.27,32.176,1092.276,0.266,13.916,18.26,300.079,86.501,99.28
25/03/2025 10:00 PM,281.306,6.289,15.602,18.771,263.614,32.952,41.13,83.117,24.535,6.327,50.957,317.901,64.679,96.058,15.865,13.961,67.189,night,outside,0.91,100.477,292.469,25.432,7.365,84.757,93.907,15.865,54.977,2.513,154.315,138.155,45.0,54.977,1.3,82.727,91.595,71.713,30.0,20.832,48.609,69.442,1287.628,1.035,30.643,38.799,417.015,88.255,99.51
25/03/2025 11:00 PM,264.383,1.626,16.19,19.395,260.085,32.511,42.108,83.474,38.665,4.022,58.102,350.532,100.562,96.111,13.887,12.22,77.595,night,outside,0.612,104.354,322.489,28.043,6.918,85.011,92.524,13.887,35.962,3.442,198.692,123.797,45.0,35.962,1.097,71.625,89.162,70.086,30.0,26.823,62.588,89.411,895.89,1.423,38.012,51.399,201.874,85.028,99.627
26/03/2025 12:00 AM,175.06,6.491,15.027,16.745,163.697,20.462,24.599,89.74,32.12,4.721,43.945,210.046,52.58,96.194,14.803,13.027,36.504,night,outside,1.541,112.669,193.243,16.804,8.311,90.446,81.729,14.803,53.905,3.953,28.986,164.256,78.0,41.549,1.321,52.892,91.856,66.662,45.745,10.343,12.267,22.609,909.126,1.936,9.622,12.987,207.883,85.118,99.781
26/03/2025 01:00 AM,243.46,8.982,17.31,19.342,221.592,27.699,38.357,89.491,33.728,4.901,59.154,287.749,74.739,96.127,14.578,12.829,67.813,night,outside,1.487,94.907,264.729,23.02,8.23,90.389,83.89,14.578,32.81,3.156,161.187,103.541,45.0,32.81,1.178,51.253,90.136,66.307,30.0,21.76,50.774,72.534,832.951,0.434,30.827,41.707,174.506,85.0,99.33
26/03/2025 02:00 AM,179.058,3.708,16.091,19.063,172.418,21.552,27.744,84.409,38.629,3.166,58.117,232.261,66.603,96.08,13.892,12.225,51.458,night,estate,0.582,104.063,213.681,18.581,6.873,85.93,92.228,13.892,28.199,3.429,116.994,96.687,45.0,28.199,1.189,92.991,90.264,73.034,30.0,15.794,36.853,52.647,1255.619,0.622,23.151,29.496,396.539,87.948,99.387
26/03/2025 03:00 AM,146.519,2.609,16.655,19.895,142.696,17.837,23.766,83.715,25.551,7.653,45.915,173.715,36.461,96.187,15.723,13.836,32.979,night,outside,0.694,108.498,159.818,13.897,7.041,85.16,91.973,15.723,38.481,2.833,50.793,109.025,47.826,38.481,0.929,60.708,87.147,68.219,30.0,7.288,17.005,24.292,1194.532,0.596,10.614,13.679,358.894,87.383,99.379
26/03/2025 04:00 AM,168.581,8.984,18.04,19.684,153.436,19.179,27.681,91.651,26.859,2.001,57.96,188.676,41.212,96.108,15.54,13.675,45.622,night,outside,1.038,91.098,173.582,15.094,7.558,92.801,88.42,15.54,53.433,3.366,26.037,147.545,78.0,43.835,1.225,96.47,90.703,73.448,42.384,8.608,11.701,20.309,1264.628,1.728,8.939,11.37,402.25,88.034,99.718
26/03/2025 05:00 AM,114.193,7.073,18.06,21.365,106.116,13.264,19.164,84.532,23.989,4.236,45.839,127.54,25.456,96.201,15.942,14.029,24.491,night,member,0.543,107.029,117.337,10.203,6.815,85.899,90.521,15.942,38.856,3.514,17.6,99.736,78.0,28.384,1.037,50.843,88.44,66.216,35.782,4.912,8.816,13.728,990.967,1.301,5.883,7.845,246.996,85.705,99.59
26/03/2025 06:00 AM,166.356,1.501,13.425,15.048,163.858,20.482,21.997,89.213,19.534,2.771,46.72,189.606,32.009,96.179,16.565,14.577,38.443,night,estate,1.101,96.45,174.437,15.168,7.652,90.519,89.711,16.565,38.603,3.701,31.582,142.855,78.0,38.603,1.118,41.093,89.411,63.812,38.615,9.512,15.122,24.634,949.092,0.636,10.519,14.116,226.562,85.398,99.391
26/03/2025 07:00 AM,192.148,4.377,16.363,19.131,183.738,22.967,30.066,85.534,34.16,4.16,58.18,239.353,62.765,96.109,14.518,12.776,54.92,night,outside,0.719,110.24,220.205,19.148,7.078,86.931,91.608,14.518,22.258,3.425,143.98,76.225,45.0,22.258,0.983,66.61,87.795,69.266,30.0,19.437,45.354,64.791,1098.758,1.107,28.04,36.751,303.651,86.555,99.532
26/03/2025 08:00 AM,291.096,6.904,17.016,18.561,270.999,33.875,46.115,91.681,37.667,2.624,55.752,362.554,102.078,96.117,14.027,12.343,76.557,night,outside,1.169,93.853,333.55,29.004,7.754,92.822,87.755,14.027,24.367,2.925,262.283,71.267,45.0,24.367,0.976,60.232,87.714,68.13,30.0,35.408,82.619,118.027,920.558,1.821,50.278,67.749,213.144,85.197,99.746
26/03/2025 09:00 AM,162.682,5.957,13.021,16.378,152.992,19.124,19.921,79.505,35.347,4.272,48.824,201.133,54.078,96.119,14.351,12.629,37.369,morning,outside,0.494,105.788,185.042,16.091,6.742,80.879,90.359,14.351,38.245,4.423,27.756,157.286,78.0,35.565,1.063,98.306,88.759,73.661,36.714,7.949,13.701,21.65,972.545,1.26,9.263,12.387,237.898,85.568,99.578
26/03/2025 10:00 AM,280.491,6.376,17.899,20.107,262.606,32.826,47.005,89.022,16.193,3.163,42.274,294.86,42.524,96.089,17.033,14.989,56.864,morning,member,0.596,100.319,271.271,23.589,6.894,90.571,92.573,17.033,39.379,4.051,111.768,159.504,45.0,39.379,1.188,85.846,90.256,72.131,30.0,15.089,35.207,50.295,945.126,0.58,21.469,28.827,224.673,85.37,99.374
26/03/2025 11:00 AM,145.772,5.888,13.263,16.061,137.189,17.149,18.196,82.581,22.479,5.323,49.265,162.811,30.838,96.198,16.153,14.215,33.8,night,member,1.033,107.486,149.787,13.025,7.55,83.952,90.659,16.153,23.879,4.125,51.296,98.491,45.0,23.879,1.225,51.072,90.701,66.267,30.0,6.925,16.158,23.083,1393.241,1.743,10.309,12.774,488.228,89.323,99.723
26/03/2025 12:00 PM,138.194,8.082,17.595,19.464,127.026,15.878,22.35,90.397,29.802,2.072,56.885,159.923,37.856,96.096,15.128,13.312,36.827,night,member,1.234,109.374,147.129,12.794,7.851,91.511,87.191,15.128,23.498,3.774,58.441,88.688,45.0,23.498,1.187,79.31,90.249,71.237,30.0,7.89,18.409,26.298,1362.65,0.905,11.704,14.595,467.024,89.005,99.472
26/03/2025 01:00 PM,203.799,3.544,13.13,15.273,196.576,24.572,25.811,85.972,23.18,5.037,51.839,234.527,45.566,96.126,16.055,14.128,51.02,morning,outside,1.101,88.643,215.764,18.762,7.651,86.967,86.6,16.055,44.288,4.18,32.365,183.4,78.0,43.873,0.947,88.69,87.363,72.499,32.642,8.24,17.004,25.244,963.481,0.442,10.792,14.452,233.484,85.502,99.333
26/03/2025 02:00 PM,234.502,7.23,17.192,20.187,217.547,27.193,37.402,85.166,18.753,3.697,40.97,249.788,40.796,96.067,16.675,14.674,46.067,night,member,0.775,92.881,229.805,19.983,7.163,86.579,92.021,16.675,41.64,3.675,76.776,153.029,45.496,41.64,1.195,62.477,90.337,68.543,30.0,10.479,24.451,34.93,1254.928,1.92,15.359,19.571,396.103,87.942,99.776
26/03/2025 03:00 PM,108.866,9.915,13.037,16.483,98.072,12.259,12.786,79.094,28.459,3.929,48.169,122.211,27.91,96.154,15.316,13.478,23.652,morning,outside,1.099,92.716,112.434,9.777,7.648,80.254,88.256,15.316,49.274,4.126,16.865,95.569,78.0,23.164,1.378,90.26,92.54,72.697,47.742,6.28,6.874,13.155,1256.946,0.592,5.786,7.369,397.378,87.961,99.378
26/03/2025 04:00 PM,144.213,4.205,14.652,18.136,138.15,17.269,20.241,80.789,28.037,4.128,53.998,171.508,38.733,96.109,15.375,13.53,37.539,morning,estate,0.729,86.358,157.787,13.721,7.094,81.899,88.787,15.375,48.45,4.365,23.668,134.119,78.0,30.727,1.347,41.706,92.161,63.979,46.636,8.61,9.852,18.461,996.493,1.901,7.915,10.546,249.758,85.746,99.77
26/03/2025 05:00 PM,191.137,8.015,13.005,16.124,175.817,21.977,22.864,80.654,32.747,5.916,57.627,226.417,57.575,96.033,14.715,12.95,51.866,morning,outside,1.551,113.742,208.304,18.113,8.326,81.308,81.167,14.715,31.356,2.681,124.231,84.073,45.0,31.356,1.134,97.268,89.611,73.541,30.0,16.771,39.133,55.904,1101.623,1.544,24.2,31.704,305.237,86.579,99.663
26/03/2025 06:00 PM,166.201,2.838,13.895,17.089,161.484,20.186,22.438,81.308,39.997,6.547,59.539,219.767,64.588,96.095,13.7,12.056,49.889,morning,member,0.593,101.735,202.185,17.581,6.89,82.911,93.103,13.7,46.583,3.917,30.328,171.857,78.0,43.875,1.295,68.86,91.545,69.641,44.838,10.607,13.049,23.656,1212.848,1.53,10.355,13.3,369.985,87.55,99.659
26/03/2025 07:00 PM,242.524,3.178,18.892,22.33,234.817,29.352,44.361,84.6,31.206,3.978,56.735,298.899,73.277,96.085,14.931,13.139,67.842,morning,estate,1.132,91.618,274.987,23.912,7.699,85.686,87.36,14.931,42.87,3.208,137.47,137.517,45.0,42.87,1.13,59.896,89.565,68.067,30.0,18.558,43.303,61.862,895.044,0.319,26.298,35.564,201.493,85.022,99.296
26/03/2025 08:00 PM,202.232,9.381,12.754,14.334,183.26,22.908,23.373,88.973,22.922,7.55,57.433,217.636,42.007,95.836,16.091,14.16,53.815,night,outside,0.952,101.961,200.225,17.411,7.428,90.635,93.93,16.091,20.373,3.173,135.588,64.637,45.0,20.373,0.996,81.279,87.952,71.514,30.0,18.304,42.71,61.015,891.289,1.519,25.931,35.083,199.806,85.0,99.656
26/03/2025 09:00 PM,132.072,0.746,14.845,16.686,131.086,16.386,19.46,88.971,38.91,6.477,44.301,177.113,51.005,96.202,13.853,12.19,29.418,morning,estate,0.813,109.868,162.944,14.169,7.22,90.444,92.672,13.853,36.903,2.788,60.064,102.879,45.0,36.903,1.293,94.048,91.52,73.161,30.0,8.109,18.92,27.029,1019.122,0.309,11.611,15.418,261.23,85.918,99.293
26/03/2025 10:00 PM,278.893,2.566,16.738,18.344,271.738,33.967,45.485,91.249,29.283,4.423,57.199,340.699,79.572,96.095,15.2,13.376,79.361,night,estate,0.994,89.786,313.443,27.256,7.491,92.385,88.497,15.2,47.801,4.426,101.875,211.568,46.767,47.801,1.044,96.13,88.532,73.408,30.0,14.293,33.35,47.643,1117.156,1.045,20.655,26.988,313.905,86.709,99.514
26/03/2025 11:00 PM,158.581,5.088,12.662,15.165,150.513,18.814,19.058,83.499,31.143,2.587,58.527,191.003,46.875,95.758,14.94,13.147,45.365,night,estate,0.543,104.452,175.723,15.28,6.815,84.97,91.551,14.94,56.419,3.993,26.358,149.365,78.0,37.411,0.966,56.242,87.597,67.356,33.323,6.851,13.708,20.56,986.983,0.866,8.807,11.752,245.014,85.675,99.46
27/03/2025 12:00 AM,246.226,4.318,12.763,16.18,235.595,29.449,30.07,78.882,23.939,5.362,52.684,282.102,56.399,95.801,15.949,14.035,62.24,morning,outside,0.916,89.482,259.534,22.568,7.373,80.077,89.433,15.949,25.07,2.63,193.587,65.947,45.0,25.07,1.045,52.215,88.544,66.517,30.0,26.134,60.98,87.114,1338.812,1.126,38.662,48.452,450.827,88.762,99.538
27/03/2025 01:00 AM,255.983,6.477,13.003,15.668,239.403,29.925,31.129,82.991,26.296,5.683,49.749,292.622,62.953,95.934,15.619,13.744,59.552,morning,member,1.479,110.51,269.212,23.41,8.218,83.84,83.432,15.619,28.592,3.412,171.651,97.561,45.0,28.592,1.077,46.864,88.923,65.296,30.0,23.173,54.07,77.243,1128.213,1.143,33.524,43.719,320.149,86.802,99.543
27/03/2025 02:00 AM,292.632,2.331,16.515,19.126,285.811,35.726,47.201,86.349,25.466,2.818,56.228,346.963,72.784,95.93,15.735,13.847,81.618,night,outside,0.583,92.188,319.206,27.757,6.875,87.562,89.151,15.735,50.382,3.372,149.339,169.867,45.0,50.382,1.018,71.354,88.221,70.043,30.0,20.161,47.042,67.202,806.22,0.672,28.561,38.641,163.485,85.0,99.402
27/03/2025 03:00 AM,199.701,1.17,18.365,21.519,197.365,24.671,36.247,85.346,38.405,7.112,52.342,265.591,75.799,96.163,13.923,12.252,51.766,morning,member,1.073,103.157,244.344,21.247,7.61,86.854,91.847,13.923,23.666,2.691,180.659,63.685,45.0,23.666,1.352,48.395,92.228,65.659,30.0,24.389,56.907,81.296,1352.118,0.227,36.135,45.161,459.833,88.897,99.268
27/03/2025 04:00 AM,223.167,4.009,17.782,21.14,214.221,26.778,38.093,84.116,35.24,4.289,56.553,281.376,75.491,96.108,14.366,12.642,61.633,morning,outside,1.337,85.531,258.866,22.51,8.006,84.774,82.162,14.366,21.027,3.845,178.026,80.84,45.0,21.027,1.059,97.559,88.703,73.575,30.0,24.033,56.078,80.112,1274.89,0.215,35.302,44.81,408.805,88.132,99.264
27/03/2025 05:00 AM,166.975,5.481,18.881,21.778,157.823,19.728,29.799,86.697,17.268,2.914,49.028,179.036,27.252,96.174,16.883,14.857,38.704,night,outside,1.384,85.035,164.713,14.323,8.075,87.294,81.336,16.883,33.06,2.826,71.279,93.435,45.0,33.06,1.292,62.947,91.503,68.628,30.0,9.623,22.453,32.075,1360.867,1.498,14.271,17.804,465.803,88.987,99.649
27/03/2025 06:00 AM,235.636,5.839,16.047,19.338,221.877,27.735,35.605,82.983,22.847,5.125,43.566,263.859,50.691,96.075,16.101,14.169,49.145,night,outside,0.608,105.448,242.751,21.109,6.912,84.472,92.025,16.101,32.59,2.789,151.845,90.906,45.0,32.59,1.397,77.403,92.764,70.962,30.0,20.499,47.831,68.33,888.722,1.136,29.04,39.29,198.657,85.0,99.541
27/03/2025 07:00 AM,192.677,6.214,18.73,20.581,180.703,22.588,33.846,91.009,16.392,4.532,58.352,203.302,29.621,96.114,17.005,14.964,54.235,morning,member,1.288,86.694,187.038,16.264,7.932,91.758,83.293,17.005,39.288,3.274,58.393,128.645,48.687,39.288,1.114,83.695,89.368,71.844,30.0,8.529,19.901,28.43,825.777,1.518,12.083,16.347,171.513,85.0,99.655
27/03/2025 08:00 AM,187.53,5.712,14.135,16.641,176.818,22.102,24.992,84.936,27.919,5.853,59.367,219.314,49.366,96.115,15.391,13.544,54.395,night,outside,1.314,91.36,201.769,17.545,7.972,85.848,84.8,15.391,29.989,2.93,113.909,87.859,45.0,29.989,1.125,78.675,89.497,71.146,30.0,15.378,35.881,51.259,1381.1,0.292,22.861,28.399,479.757,89.196,99.288
27/03/2025 09:00 AM,271.094,2.835,14.951,17.18,263.409,32.926,39.381,87.024,21.986,3.035,59.455,311.205,57.912,96.159,16.222,14.275,81.209,morning,estate,1.056,113.176,286.308,24.896,7.584,88.147,88.072,16.222,20.345,4.269,199.462,86.846,45.0,20.345,0.996,66.647,87.951,69.273,30.0,26.927,62.83,89.758,1205.445,0.487,39.261,50.497,365.482,87.482,99.346
27/03/2025 10:00 AM,110.034,7.763,14.772,16.937,101.492,12.686,14.993,87.217,16.835,2.125,59.113,114.653,17.086,96.133,16.943,14.91,31.028,morning,outside,0.908,104.373,105.48,9.172,7.362,88.825,93.593,16.943,56.569,4.035,15.822,89.658,78.0,22.221,1.279,64.991,91.352,68.988,44.276,5.464,6.877,12.341,1023.718,1.341,5.304,7.037,263.592,85.954,99.602
27/03/2025 11:00 AM,276.392,1.334,12.332,14.26,272.706,34.088,33.629,86.476,34.3,4.859,49.873,354.806,93.539,95.806,14.498,12.758,68.004,morning,estate,0.474,92.857,326.421,28.384,6.711,87.617,87.941,14.498,59.097,4.013,89.245,237.177,55.595,59.097,1.088,90.554,89.06,72.734,30.0,14.885,34.731,49.616,1213.707,1.87,21.721,27.895,370.509,87.558,99.761
